$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
14.0,11.0,0.0,0.0,7.0,5.0,4.0,58.0,104.52,18.11,34291.94,0.63,311.0,0.06,1905.11,1893.2,128.0,183.0,53.0,15.0,58.0,F
8.0,9.0,0.0,1.0,5.0,5.0,1.0,44.0,72.83,29.48,63297.51,0.72,348.0,0.03,3516.53,2147.13,134.0,214.0,50.0,22.0,44.0,F
5.0,18.0,0.0,2.0,10.0,8.0,5.0,58.0,69.5,23.96,39892.13,0.56,269.0,0.04,2216.23,1665.06,92.0,177.0,48.0,25.0,58.0,F
0.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,16.2,8.75,1240.55,0.05,34.0,0.11,68.92,141.78,14.0,20.0,8.0,10.0,8.0,F
0.0,7.0,0.0,0.0,4.0,3.0,4.0,11.0,18.54,18.0,6006.03,0.11,68.0,0.06,333.67,333.67,24.0,44.0,12.0,18.0,11.0,F
0.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,18.62,14.88,4118.96,0.09,57.0,0.07,228.83,276.9,21.0,36.0,12.0,17.0,9.0,F
0.0,5.0,0.0,0.0,3.0,2.0,3.0,10.0,19.09,17.86,6086.79,0.11,67.0,0.06,338.15,340.86,25.0,42.0,14.0,20.0,10.0,F
9.0,12.0,0.0,8.0,7.0,6.0,1.0,34.0,54.94,20.4,22864.72,0.37,193.0,0.05,1270.26,1120.82,68.0,125.0,35.0,21.0,34.0,F
1.0,6.0,0.0,0.0,4.0,3.0,1.0,20.0,48.84,14.22,9878.21,0.23,128.0,0.07,548.79,694.56,48.0,80.0,27.0,16.0,20.0,F
10.0,23.0,0.0,13.0,13.0,12.0,1.0,52.0,64.37,33.13,70666.9,0.71,348.0,0.03,3925.94,2132.99,127.0,221.0,46.0,24.0,52.0,F
16.0,32.0,1.0,12.0,19.0,16.0,4.0,121.0,167.64,36.55,223888.39,2.04,867.0,0.03,12438.24,6126.3,335.0,532.0,110.0,24.0,122.0,F
3.0,11.0,0.0,0.0,6.0,5.0,1.0,14.0,37.16,16.43,10037.72,0.2,114.0,0.06,557.65,610.76,42.0,72.0,23.0,18.0,14.0,F
0.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,28.73,7.92,1800.5,0.08,51.0,0.13,100.03,227.43,19.0,32.0,12.0,10.0,8.0,F
6.0,27.0,0.0,0.0,14.0,14.0,9.0,38.0,41.06,42.15,72932.91,0.58,323.0,0.02,4051.83,1730.49,119.0,204.0,24.0,17.0,38.0,F
0.0,5.0,0.0,0.0,3.0,3.0,1.0,9.0,32.94,6.95,1593.02,0.08,53.0,0.14,88.5,229.06,17.0,36.0,11.0,9.0,9.0,F
6.0,40.0,1.0,13.0,21.0,19.0,9.0,66.0,88.04,36.99,120439.45,1.09,487.0,0.03,6691.08,3256.33,180.0,307.0,73.0,30.0,67.0,F
1.0,6.0,0.0,1.0,4.0,2.0,1.0,15.0,37.99,9.39,3349.04,0.12,72.0,0.11,186.06,356.7,26.0,46.0,18.0,13.0,15.0,F
5.0,13.0,0.0,0.0,7.0,6.0,5.0,34.0,42.13,26.79,30243.28,0.38,200.0,0.04,1680.18,1128.77,74.0,126.0,29.0,21.0,34.0,F
1.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,25.23,6.5,1066.0,0.05,41.0,0.15,59.22,164.0,13.0,28.0,8.0,8.0,6.0,T
0.0,17.0,0.0,0.0,9.0,8.0,1.0,20.0,35.13,15.23,8150.47,0.18,120.0,0.07,452.8,535.13,44.0,76.0,13.0,9.0,20.0,F
7.0,12.0,0.0,3.0,8.0,6.0,1.0,48.0,63.66,24.16,37151.02,0.51,266.0,0.04,2063.94,1537.84,108.0,158.0,38.0,17.0,48.0,F
8.0,16.0,0.0,9.0,10.0,8.0,1.0,46.0,65.15,27.14,47999.33,0.59,297.0,0.04,2666.63,1768.4,114.0,183.0,42.0,20.0,46.0,F
1.0,5.0,0.0,0.0,3.0,3.0,1.0,15.0,43.46,11.14,5396.06,0.16,96.0,0.09,299.78,484.26,39.0,57.0,21.0,12.0,15.0,T
4.0,9.0,0.0,0.0,5.0,5.0,4.0,20.0,41.69,12.35,6361.1,0.17,106.0,0.08,353.39,514.95,35.0,71.0,17.0,12.0,20.0,F
4.0,17.0,0.0,0.0,9.0,9.0,9.0,20.0,46.86,14.55,9917.4,0.23,134.0,0.07,550.97,681.72,47.0,87.0,21.0,13.0,20.0,T
3.0,15.0,1.0,4.0,10.0,8.0,1.0,42.0,58.91,16.11,15290.22,0.32,176.0,0.06,849.46,949.05,58.0,118.0,27.0,15.0,43.0,F
12.0,24.0,0.0,6.0,13.0,12.0,7.0,59.0,65.25,34.2,76313.12,0.74,351.0,0.03,4239.62,2231.5,125.0,226.0,53.0,29.0,59.0,T
3.0,11.0,0.0,0.0,6.0,2.0,1.0,24.0,31.92,18.79,11268.26,0.2,116.0,0.05,626.01,599.71,42.0,74.0,19.0,17.0,24.0,F
7.0,9.0,1.0,0.0,5.0,5.0,3.0,47.0,90.12,19.38,33861.93,0.58,285.0,0.05,1881.22,1746.85,112.0,173.0,52.0,18.0,48.0,T
7.0,17.0,0.0,2.0,10.0,10.0,7.0,73.0,118.08,20.61,50170.62,0.81,385.0,0.05,2787.26,2433.94,142.0,243.0,62.0,18.0,73.0,F
19.0,27.0,0.0,1.0,14.0,10.0,1.0,106.0,125.82,44.77,252155.78,1.88,829.0,0.02,14008.65,5632.57,308.0,521.0,86.0,25.0,106.0,T
1.0,5.0,0.0,3.0,3.0,3.0,1.0,11.0,28.48,9.5,2569.87,0.09,59.0,0.11,142.77,270.51,19.0,40.0,12.0,12.0,11.0,T
5.0,5.0,1.0,1.0,3.0,3.0,1.0,12.0,46.32,10.21,4832.73,0.16,93.0,0.1,268.48,473.13,33.0,60.0,21.0,13.0,13.0,T
2.0,5.0,0.0,7.0,3.0,3.0,1.0,12.0,29.1,10.5,3208.05,0.1,65.0,0.1,178.23,305.53,21.0,44.0,13.0,13.0,12.0,T
2.0,8.0,0.0,0.0,5.0,4.0,1.0,25.0,42.86,17.68,13404.49,0.25,153.0,0.06,744.69,757.99,56.0,97.0,19.0,12.0,25.0,F
2.0,7.0,0.0,5.0,4.0,4.0,1.0,12.0,28.84,11.5,3814.64,0.11,69.0,0.09,211.92,331.71,23.0,46.0,14.0,14.0,12.0,T
0.0,3.0,0.0,1.0,2.0,2.0,1.0,9.0,18.62,14.88,4118.96,0.09,57.0,0.07,228.83,276.9,21.0,36.0,12.0,17.0,9.0,T
0.0,5.0,0.0,1.0,3.0,2.0,3.0,10.0,19.09,17.86,6086.79,0.11,67.0,0.06,338.15,340.86,25.0,42.0,14.0,20.0,10.0,T
5.0,6.0,1.0,0.0,4.0,3.0,1.0,21.0,32.17,13.68,6017.65,0.15,88.0,0.07,334.31,440.0,31.0,57.0,17.0,15.0,22.0,T
2.0,6.0,0.0,0.0,4.0,3.0,1.0,16.0,25.41,14.0,4980.42,0.12,74.0,0.07,276.69,355.74,28.0,46.0,14.0,14.0,16.0,T
21.0,41.0,0.0,11.0,22.0,19.0,8.0,111.0,141.86,34.57,169489.04,1.63,715.0,0.03,9416.06,4903.46,265.0,450.0,92.0,24.0,111.0,T
3.0,5.0,1.0,2.0,3.0,1.0,1.0,16.0,44.98,14.69,9703.67,0.22,125.0,0.07,539.09,660.68,47.0,78.0,24.0,15.0,17.0,F
5.0,8.0,0.0,2.0,5.0,5.0,1.0,23.0,55.49,8.48,3988.71,0.16,91.0,0.12,221.59,470.46,30.0,61.0,23.0,13.0,23.0,T
19.0,24.0,2.0,12.0,15.0,9.0,1.0,86.0,92.86,35.1,114410.43,1.09,495.0,0.03,6356.14,3259.56,189.0,306.0,70.0,26.0,88.0,T
1.0,8.0,0.0,1.0,5.0,4.0,3.0,21.0,28.45,10.64,3218.64,0.1,66.0,0.09,178.81,302.61,18.0,48.0,11.0,13.0,21.0,F
4.0,9.0,0.0,1.0,5.0,4.0,3.0,16.0,22.8,17.0,6589.95,0.13,79.0,0.06,366.11,387.64,26.0,53.0,13.0,17.0,16.0,F
2.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,15.92,8.64,1189.32,0.05,33.0,0.12,66.07,137.61,11.0,22.0,7.0,11.0,9.0,F
1.0,7.0,0.0,0.0,4.0,4.0,1.0,13.0,16.11,13.71,3029.38,0.07,52.0,0.07,168.3,220.89,16.0,36.0,7.0,12.0,13.0,F
